text,ind
"plantations and domestic animals would then have been infallibly destroyed , without a constant watch , and it was often necessary to make use of the guns to keep those dangerous visitors at a respectful distance .",14
"after a strained moment of silence , he leaned across and said , very quietly , but watching the effect of each word upon the face of him he had sent for , "" alan , in a locked room at the top of this house , a room to which nobody but myself has access , a dead man is seated at a table . he has been dead ten hours now . do n't stir , and do n't look at me like that . who the man is , why he died , how he died , are matters that do not concern you . what you have to do is this-- """,17
"lord henry watched him with a subtle sense of pleasure . how different he was now from the shy frightened boy he had met in basil hallward 's studio ! his nature had developed like a flower , had borne blossoms of scarlet flame . out of its secret hiding - place had crept his soul , and desire had come to meet it on the way .",2
"i headed to the central companionway . there , very puzzled , ned land and conseil watched the crewmen opening the hatches , while a frightful clamor and furious shouts resounded outside .",16
""" watch out ! "" he said .",1
"it took pulleys of great strength to hoist this dugong onto the platform . the beast weighed 5,000 kilograms . it was carved up in sight of the canadian , who remained to watch every detail of the operation . at dinner the same day , my steward served me some slices of this flesh , skillfully dressed by the ship 's cook . i found it excellent , even better than veal if not beef .",33
"the luggage being labelled for copenhagen , we had no occasion to look after it . yet the professor watched every article with jealous vigilance , until all were safe on board . there they disappeared in the hold .",19
"nothing strange happened , although pencroft and neb were on the watch for the most insignificant facts to which they attached any mysterious cause .",11
""" because , while you were talking with him , i watched you without listening to you ; and , monsieur , his countenance changed color two or three times ! """,11
"he watched me a second , then saying , "" remember!--no conversation , "" he left the room .",1
"two of the settlers were to watch together , and every two hours it was agreed that they should be relieved by their comrades .",6
"yes , the lad was premature . he was gathering his harvest while it was yet spring . the pulse and passion of youth were in him , but he was becoming self - conscious . it was delightful to watch him . with his beautiful face , and his beautiful soul , he was a thing to wonder at . it was no matter how it all ended , or was destined to end . he was like one of those gracious figures in a pageant or a play , whose joys seem to be remote from one , but whose sorrows stir one 's sense of beauty , and whose wounds are like red roses .",40
"amidst all this , i had to listen as well as watch : to listen for the movements of the wild beast or the fiend in yonder side den . but since mr . rochester 's visit it seemed spellbound : all the night i heard but three sounds at three long intervals,--a step creak , a momentary renewal of the snarling , canine noise , and a deep human groan .",11
"meantime , watch and pray that you enter not into temptation : the spirit , i trust , is willing , but the flesh , i see , is weak .",2
"planchet dismounted and went straight up to lubin , who did not at all remember him , and the two lackeys began to chat with the best understanding possible ; while d’artagnan turned the two horses into a lane , went round the house , and came back to watch the conference from behind a hedge of filberts .",49
"in the background , among the trees , the pagoda of pillaji loomed distinctly . much to the guide 's disappointment , the guards of the rajah , lighted by torches , were watching at the doors and marching to and fro with naked sabres ; probably the priests , too , were watching within .",33
"watch her arrival , for she has great and terrible projects .",0
""" that is well . the house is watched on every side . that is why i crawled my way up to it . they may be darned sharp , but they 're not quite sharp enough to catch a washoe hunter . """,8
"the time seemed long ; the guide ever and anon left them to take an observation on the edge of the wood , but the guards watched steadily by the glare of the torches , and a dim light crept through the windows of the pagoda .",26
"they waited till midnight ; but no change took place among the guards , and it became apparent that their yielding to sleep could not be counted on . the other plan must be carried out ; an opening in the walls of the pagoda must be made . it remained to ascertain whether the priests were watching by the side of their victim as assiduously as were the soldiers at the door .",57
""" well , pencroft , "" observed harding , "" i should much like to watch you handling a harpoon .",15
""" the queen charged me to tell you to watch over yourself , for she had advice that your assassination would be attempted . """,9
"from that day on , i noted with some uneasiness that ned land 's attitudes toward captain nemo grew worse and worse , and i decided to keep a close watch on the canadian 's movements and activities .",30
""" we must make our start at once , "" said jefferson hope , speaking in a low but resolute voice , like one who realizes the greatness of the peril , but has steeled his heart to meet it . "" the front and back entrances are watched , but with caution we may get away through the side window and across the fields . once on the road we are only two miles from the ravine where the horses are waiting . by daybreak we should be half - way through the mountains . """,48
""" you offer me your services ; with the same frankness i accept them . follow us at a distance of twenty paces , as far as the louvre , and if anyone watches us , slay him ! """,33
""" james , you really talk very strangely . of course i watch over sibyl . """,12
"i had a gold watch - chain : i answered "" yes . """,4
"' thank you , it 's a very interesting dance to watch , ' said alice , feeling very glad that it was over at last : ' and i do so like that curious song about the whiting ! '",11
"james vane bit his lip . "" watch over sibyl , mother , "" he cried , "" watch over her . """,7
"james vane bit his lip . "" watch over sibyl , mother , "" he cried , "" watch over her . """,18
"i rave : perhaps at this moment he is watching the sun rise over the pyrenees , or on the tideless sea of the south . """,9
""" well , monsieur de busigny , i will bet you , "" said athos , "" that my three companions , messieurs porthos , aramis , and d’artagnan , and myself , will go and breakfast in the bastion st . gervais , and we will remain there an hour , by the watch , whatever the enemy may do to dislodge us . """,54
""" oh great ! "" put in the disappointed harpooner , watching his dreams of fresh meat fade away . "" and you , professor aronnax , are you going to stick yourself inside these clothes ? """,11
"afternoon arrived : mrs . fairfax assumed her best black satin gown , her gloves , and her gold watch ; for it was her part to receive the company,--to conduct the ladies to their rooms , & c.",19
"as to the engineer 's pockets , they were entirely empty , except that of his waistcoat , which contained his watch .",21
"the villains are evidently watching the corral , they are hidden in the thick woods which surround it , and if you go we shall soon have to regret two misfortunes instead of one ! """,4
"it is necessary to guard against a possible attack , so that we shall not be obliged to watch every night , or to keep up a fire .",18
the baron drew out his watch .,5
"and with a light step , an eye on the watch , observing the movements of the enemy and taking advantage of the accidents of the ground , d’artagnan succeeded in reaching the second soldier .",10
"the birds , who had watched this rich prey for several days , had determined to take possession of it without further delay , and it was necessary to drive them off by firing at them repeatedly .",5
""" monsieur de busigny , "" said athos , "" will you be so kind as to set your watch with mine , or permit me to regulate mine by yours ? """,19
""" which you please , monsieur ! "" said the light - horseman , drawing from his fob a very handsome watch , studded with diamonds ; "" half past seven . """,21
""" who has told me this fine story , monsieur ? who should it be but he who watches while i sleep , who labors while i amuse myself , who conducts everything at home and abroad -- in france as in europe ? """,18
""" then , monsieur , "" said planchet , "" you must buy me a watch . """,15
""" the day passed away without having any other influence on me than to strengthen the resolution i had formed ; only i took care that my face should not betray the thoughts of my heart , for i had no doubt i was watched . several times , even , i felt a smile on my lips .",44
"the traveller waited and watched for some time , and at last he laughed .",4
"the first fear of the king of england , charles i , on learning of the death of the duke , was that such terrible news might discourage the rochellais ; he tried , says richelieu in his memoirs , to conceal it from them as long as possible , closing all the ports of his kingdom , and carefully keeping watch that no vessel should sail until the army which buckingham was getting together had gone , taking upon himself , in default of buckingham , to superintend the departure .",61
"i told her stories as long as she would listen to them ; and then for a change i took her out into the gallery . the hall lamp was now lit , and it amused her to look over the balustrade and watch the servants passing backwards and forwards .",43
their uneasiness led one or other of them also to go out every few minutes to see if top was keeping good watch .,22
"the colonists remained , therefore , near the cart , and carefully watched the neighboring parts of the forest .",12
"a small fly or moth had fluttered across our path , and in an instant stapleton was rushing with extraordinary energy and speed in pursuit of it . to my dismay the creature flew straight for the great mire , and my acquaintance never paused for an instant , bounding from tuft to tuft behind it , his green net waving in the air . his gray clothes and jerky , zigzag , irregular progress made him not unlike some huge moth himself . i was standing watching his pursuit with a mixture of admiration for his extraordinary activity and fear lest he should lose his footing in the treacherous mire , when i heard the sound of steps , and turning round found a woman near me upon the path . she had come from the direction in which the plume of smoke indicated the position of merripit house , but the dip of the moor had hid her until she was quite close .",87
"a few paces away , a monstrous , meter - high sea spider was staring at me with beady eyes , poised to spring at me . although my diving suit was heavy enough to protect me from this animal 's bites , i could n't keep back a shudder of horror . just then conseil woke up , together with the nautilus 's sailor . captain nemo alerted his companion to this hideous crustacean , which a swing of the rifle butt quickly brought down , and i watched the monster 's horrible legs writhing in dreadful convulsions .",89
""" listen , "" said he to him . "" when you have given the letter to lord de winter and he has read it , you will further say to him : watch over his grace lord buckingham , for they wish to assassinate him .",33
"as to the engineer 's watch , it , of course , had stopped during the time which he had passed on the downs .",5
"the engineer now wound it up , and ascertaining by the height of the sun that it must be about nine o'clock in the morning , he put his watch at that hour .",29
"spilett , seeing there was nothing he could do at that moment , busied himself in preparing some nourishment , while attentively watching that part of the enclosure against the hill , at which an attack might be expected .",22
""" consequently , your watch is set by the meridian of that town , which is almost that of washington ? """,4
"the four friends , during the period of these two absences , had , as may well be supposed , the eye on the watch , the nose to the wind , and the ear on the hark .",24
"suddenly he started . his eyes grew strangely bright , and he gnawed nervously at his underlip . between two of the windows stood a large florentine cabinet , made out of ebony and inlaid with ivory and blue lapis . he watched it as though it were a thing that could fascinate and make afraid , as though it held something that he longed for and yet almost loathed . his breath quickened . a mad craving came over him . he lit a cigarette and then threw it away . his eyelids drooped till the long fringed lashes almost touched his cheek . but he still watched the cabinet . at last he got up from the sofa on which he had been lying , went over to it , and having unlocked it , touched some hidden spring . a triangular drawer passed slowly out . his fingers moved instinctively towards it , dipped in , and closed on something . it was a small chinese box of black and gold - dust lacquer , elaborately wrought , the sides patterned with curved waves , and the silken cords hung with round crystals and tasselled in plaited metal threads . he opened it . inside was a green paste , waxy in lustre , the odour curiously heavy and persistent .",108
"milady reflected that the more people she had around her the more she would have to work upon , and lord de winter would redouble his watch . besides , the physician might declare the ailment feigned ; and milady , after having lost the first trick , was not willing to lose the second . "" go and fetch a physician ? "" said she .",26
""" yes , sir , "" replied mr . fogg , consulting his watch , "" and i admit it . """,13
"men are hard - hearted , and kind angels only watch o'er the steps of a poor orphan child .",10
""" i fancy i begin to see my way , "" murmured milady , with a savage joy , burying herself under the clothes to conceal from anybody who might be watching her this burst of inward satisfaction .",31
""" see ! "" he went on . "" it 's waking up under the sun 's caresses ! it 's going to relive its daily existence ! what a fascinating field of study lies in watching the play of its organism . it owns a pulse and arteries , it has spasms , and i side with the scholarly commander maury , who discovered that it has a circulation as real as the circulation of blood in animals . """,36
"had passepartout been a little less preoccupied , he would have espied the detective ensconced in a corner of the court - room , watching the proceedings with an interest easily understood ; for the warrant had failed to reach him at calcutta , as it had done at bombay and suez .",24
"barrymore was crouching at the window with the candle held against the glass . his profile was half turned towards me , and his face seemed to be rigid with expectation as he stared out into the blackness of the moor . for some minutes he stood watching intently . then he gave a deep groan and with an impatient gesture he put out the light . instantly i made my way back to my room , and very shortly came the stealthy steps passing once more upon their return journey . long afterwards when i had fallen into a light sleep i heard a key turn somewhere in a lock , but i could not tell whence the sound came . what it all means i can not guess , but there is some secret business going on in this house of gloom which sooner or later we shall get to the bottom of . i do not trouble you with my theories , for you asked me to furnish you only with facts . i have had a long talk with sir henry this morning , and we have made a plan of campaign founded upon my observations of last night . i will not speak about it just now , but it should make my next report interesting reading .",47
"teachers , you must watch her : keep your eyes on her movements , weigh well her words , scrutinise her actions , punish her body to save her soul : if , indeed , such salvation be possible , for ( my tongue falters while i tell it ) this girl , this child , the native of a christian land , worse than many a little heathen who says its prayers to brahma and kneels before juggernaut -- this girl is -- a liar ! """,4
"two red sparks flashed for a moment in the woman 's sodden eyes , then flickered out and left them dull and glazed . she tossed her head and raked the coins off the counter with greedy fingers . her companion watched her enviously .",41
"gideon spilett and herbert went to take their share of the breakfast , leaving top to watch under the windows .",16
"that day , january 21 , 1868 , the chief officer went at noon to take the sun 's altitude . i climbed onto the platform , lit a cigar , and watched him at work . it seemed obvious to me that this man did n't understand french , because i made several remarks in a loud voice that were bound to provoke him to some involuntary show of interest had he understood them ; but he remained mute and emotionless .",32
"during the first days of the journey aouda became better acquainted with her protector , and constantly gave evidence of her deep gratitude for what he had done . the phlegmatic gentleman listened to her , apparently at least , with coldness , neither his voice nor his manner betraying the slightest emotion ; but he seemed to be always on the watch that nothing should be wanting to aouda 's comfort . he visited her regularly each day at certain hours , not so much to talk himself , as to sit and hear her talk . he treated her with the strictest politeness , but with the precision of an automaton , the movements of which had been arranged for this purpose . aouda did not quite know what to make of him , though passepartout had given her some hints of his master 's eccentricity , and made her smile by telling her of the wager which was sending him round the world . after all , she owed phileas fogg her life , and she always regarded him through the exalting medium of her gratitude .",62
"after a pause , lord henry pulled out his watch . "" i am afraid i must be going , basil , "" he murmured , "" and before i go , i insist on your answering a question i put to you some time ago . """,9
"the thought had hardly passed through my mind when the man whom we were watching caught sight of the number on our door , and ran rapidly across the roadway . we heard a loud knock , a deep voice below , and heavy steps ascending the stair .",14
"but it was in the air that life was superabundant . there various species of birds flew and fluttered by the thousands , deafening us with their calls . crowding the rocks , other fowl watched without fear as we passed and pressed familiarly against our feet . these were auks , as agile and supple in water , where they are sometimes mistaken for fast bonito , as they are clumsy and heavy on land . they uttered outlandish calls and participated in numerous public assemblies that featured much noise but little action .",35
"inside the mediterranean , then , i could catch no more of its fast - passing scenery than a traveler might see from an express train ; in other words , i could view only the distant horizons because the foregrounds flashed by like lightning . but conseil and i were able to observe those mediterranean fish whose powerful fins kept pace for a while in the nautilus 's waters . we stayed on watch before the lounge windows , and our notes enable me to reconstruct , in a few words , the ichthyology of this sea .",74
"i stayed my step , almost my breath , and stood to watch him -- to examine him , myself unseen , and alas ! to him invisible .",12
"meanwhile the nautilus rose slowly to the surface of the sea , and i watched the avenger 's murky shape disappearing little by little . soon a gentle rolling told me that we were afloat in the open air .",14
"jane , i shall watch you closely and anxiously -- i warn you of that .",4
"this little bag was fastened to the neck of the albatross , and not to its foot , for these birds are in the habit of resting on the surface of the sea ; then liberty was given to this swift courier of the air , and it was not without some emotion that the colonists watched it disappear in the misty west .",56
